PAW protein_summary_9 results file
written: Sun Apr  7 21:52:34 2019

 	=subtotal(109,B6:B10653)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	x
5695.0	1	sp|Q6NUQ1|RINT1_HUMAN	 	15.0	792	90631	RAD50-interacting protein 1 OS=Homo sapiens OX=9606 GN=RINT1 PE=1 SV=1	46	46	1.000	17	15	14	17	15	14	17.000	15.000	14.000	 
5696.0	1	sp|Q6NUQ4|TM214_HUMAN	 	18.7	689	77150	Transmembrane protein 214 OS=Homo sapiens OX=9606 GN=TMEM214 PE=1 SV=2	46	46	1.000	14	16	16	14	16	16	14.000	16.000	16.000	 
5697.0	1	sp|Q6NUS8|UD3A1_HUMAN	 	3.1	523	59150	UDP-glucuronosyltransferase 3A1 OS=Homo sapiens OX=9606 GN=UGT3A1 PE=2 SV=1	12	1	0.083	5	2	5	0	0	1	0.000	0.000	1.800	sp|Q3SY77|UD3A2_HUMAN, sp|Q6NUS8|UD3A1_HUMAN
5698.0	1	sp|Q6NVY1|HIBCH_HUMAN	 	39.6	386	43482	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=HIBCH PE=1 SV=2	247	247	1.000	92	91	64	92	91	64	92.000	91.000	64.000	 
5699.0	1	sp|Q6NW29|RWDD4_HUMAN	 	31.9	188	21250	RWD domain-containing protein 4 OS=Homo sapiens OX=9606 GN=RWDD4 PE=1 SV=3	23	23	1.000	6	7	10	6	7	10	6.000	7.000	10.000	 
5700.0	1	sp|Q6NW34|NEPRO_HUMAN	 	30.7	567	64551	Nucleolus and neural progenitor protein OS=Homo sapiens OX=9606 GN=NEPRO PE=1 SV=3	50	50	1.000	14	21	15	14	21	15	14.000	21.000	15.000	 
5701.0	1	sp|Q6NWY9|PR40B_HUMAN	 	9.5	871	99357	Pre-mRNA-processing factor 40 homolog B OS=Homo sapiens OX=9606 GN=PRPF40B PE=1 SV=1	38	9	0.237	16	14	8	3	3	3	3.411	3.292	3.188	sp|O75400|PR40A_HUMAN, sp|Q6NWY9|PR40B_HUMAN
5702.0	1	sp|Q6NX49|ZN544_HUMAN	 	5.9	715	81741	Zinc finger protein 544 OS=Homo sapiens OX=9606 GN=ZNF544 PE=1 SV=1	8	8	1.000	2	3	3	2	3	3	2.000	3.000	3.000	 
5703.0	1	sp|Q6NXE6|ARMC6_HUMAN	 	22.6	501	54141	Armadillo repeat-containing protein 6 OS=Homo sapiens OX=9606 GN=ARMC6 PE=1 SV=2	35	35	1.000	13	11	11	13	11	11	13.000	11.000	11.000	 
5704.0	1	sp|Q6NXR4|TTI2_HUMAN	 	18.3	508	56914	TELO2-interacting protein 2 OS=Homo sapiens OX=9606 GN=TTI2 PE=1 SV=1	17	17	1.000	4	8	5	4	8	5	4.000	8.000	5.000	 
5705.0	1	sp|Q6NXT1|ANR54_HUMAN	 	10.7	300	32505	Ankyrin repeat domain-containing protein 54 OS=Homo sapiens OX=9606 GN=ANKRD54 PE=1 SV=2	9	9	1.000	4	3	2	4	3	2	4.000	3.000	2.000	 
5706.0	1	sp|Q6NXT4|ZNT6_HUMAN	 	8.5	461	51115	Zinc transporter 6 OS=Homo sapiens OX=9606 GN=SLC30A6 PE=1 SV=2	8	8	1.000	3	1	4	3	1	4	3.000	1.000	4.000	 
5707.0	1	sp|Q6NXT6|TAPT1_HUMAN	 	34.2	567	64259	Transmembrane anterior posterior transformation protein 1 homolog OS=Homo sapiens OX=9606 GN=TAPT1 PE=1 SV=1	65	65	1.000	21	22	22	21	22	22	21.000	22.000	22.000	 
5708.0	1	sp|Q6NY19|KANK3_HUMAN	 	19.8	840	88424	KN motif and ankyrin repeat domain-containing protein 3 OS=Homo sapiens OX=9606 GN=KANK3 PE=1 SV=1	41	35	0.854	8	22	11	6	20	9	6.522	21.053	9.720	sp|Q6NY19|KANK3_HUMAN, sp|Q96A19|C102A_HUMAN
5709.0	1	sp|Q6NYC1|JMJD6_HUMAN	 	28.0	403	46461	Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6 OS=Homo sapiens OX=9606 GN=JMJD6 PE=1 SV=1	31	31	1.000	13	10	8	13	10	8	13.000	10.000	8.000	 
5710.0	1	sp|Q6NYC8|PPR18_HUMAN	 	57.6	613	67942	Phostensin OS=Homo sapiens OX=9606 GN=PPP1R18 PE=1 SV=1	574	574	1.000	219	199	156	219	199	156	219.000	199.000	156.000	 
5711.0	1	sp|Q6NZ36|FAP20_HUMAN	 	21.1	180	19868	Fanconi anemia core complex-associated protein 20 OS=Homo sapiens OX=9606 GN=FAAP20 PE=1 SV=2	3	3	1.000	2	0	1	2	0	1	2.000	0.000	1.000	 
5712.0	1	sp|Q6NZ67|MZT2B_HUMAN	 	27.2	158	16225	Mitotic-spindle organizing protein 2B OS=Homo sapiens OX=9606 GN=MZT2B PE=1 SV=1	11	11	1.000	6	3	2	6	3	2	6.000	3.000	2.000	 
5713.0	1	sp|Q6NZI2|CAVN1_HUMAN	 	16.7	390	43476	Caveolae-associated protein 1 OS=Homo sapiens OX=9606 GN=CAVIN1 PE=1 SV=1	21	21	1.000	13	2	6	13	2	6	13.000	2.000	6.000	 
5714.0	1	sp|Q6NZY4|ZCHC8_HUMAN	 	51.9	707	78576	Zinc finger CCHC domain-containing protein 8 OS=Homo sapiens OX=9606 GN=ZCCHC8 PE=1 SV=2	229	229	1.000	81	82	66	81	82	66	81.000	82.000	66.000	 
5715.0	1	sp|Q6P087|RUSD3_HUMAN	 	31.1	351	38460	Mitochondrial mRNA pseudouridine synthase RPUSD3 OS=Homo sapiens OX=9606 GN=RPUSD3 PE=1 SV=3	22	22	1.000	5	11	6	5	11	6	5.000	11.000	6.000	 
5716.0	1	sp|Q6P0N0|M18BP_HUMAN	 	34.1	1132	129084	Mis18-binding protein 1 OS=Homo sapiens OX=9606 GN=MIS18BP1 PE=1 SV=1	108	108	1.000	38	35	35	38	35	35	38.000	35.000	35.000	 
5717.0	1	sp|Q6P0Q8|MAST2_HUMAN	 	3.5	1798	196434	Microtubule-associated serine/threonine-protein kinase 2 OS=Homo sapiens OX=9606 GN=MAST2 PE=1 SV=2	61	7	0.115	19	24	18	3	2	2	3.345	3.573	2.276	sp|O15021|MAST4_HUMAN, sp|O60307|MAST3_HUMAN, sp|P51812|KS6A3_HUMAN, sp|Q15349|KS6A2_HUMAN, sp|Q15418|KS6A1_HUMAN, sp|Q6P0Q8|MAST2_HUMAN, sp|Q86UE8|TLK2_HUMAN, sp|Q96GX5|GWL_HUMAN, sp|Q9UK32|KS6A6_HUMAN, sp|Q9UKI8|TLK1_HUMAN
5718.0	1	sp|Q6P158|DHX57_HUMAN	 	26.0	1386	155603	Putative ATP-dependent RNA helicase DHX57 OS=Homo sapiens OX=9606 GN=DHX57 PE=1 SV=2	65	60	0.923	17	32	16	15	31	14	15.862	31.674	14.636	sp|Q6P158|DHX57_HUMAN, sp|Q9H2U1|DHX36_HUMAN, sp|Q9NX74|DUS2L_HUMAN
5719.0	1	sp|Q6P161|RM54_HUMAN	 	35.5	138	15819	39S ribosomal protein L54, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL54 PE=1 SV=1	22	22	1.000	10	5	7	10	5	7	10.000	5.000	7.000	 
5720.0	1	sp|Q6P179|ERAP2_HUMAN	 	26.4	960	110460	Endoplasmic reticulum aminopeptidase 2 OS=Homo sapiens OX=9606 GN=ERAP2 PE=1 SV=2	206	206	1.000	73	66	67	73	66	67	73.000	66.000	67.000	 
5721.0	1	sp|Q6P1A2|MBOA5_HUMAN	 	13.1	487	56034	Lysophospholipid acyltransferase 5 OS=Homo sapiens OX=9606 GN=LPCAT3 PE=1 SV=1	52	52	1.000	16	21	15	16	21	15	16.000	21.000	15.000	 
5722.0	1	sp|Q6P1J9|CDC73_HUMAN	 	52.9	531	60576	Parafibromin OS=Homo sapiens OX=9606 GN=CDC73 PE=1 SV=1	212	212	1.000	62	78	72	62	78	72	62.000	78.000	72.000	 
5723.0	1	sp|Q6P1K2|PMF1_HUMAN	 	62.0	205	23339	Polyamine-modulated factor 1 OS=Homo sapiens OX=9606 GN=PMF1 PE=1 SV=2	47	47	1.000	16	14	17	16	14	17	16.000	14.000	17.000	 
5724.0	1	sp|Q6P1K8|T2H2L_HUMAN	 	36.2	395	44452	General transcription factor IIH subunit 2-like protein OS=Homo sapiens OX=9606 GN=GTF2H2C_2 PE=1 SV=1	39	1	0.026	17	14	8	1	0	0	17.000	0.000	4.000	sp|Q13888|TF2H2_HUMAN, sp|Q6P1K8|T2H2L_HUMAN
5725.0	1	sp|Q6P1L5|F117B_HUMAN	 	13.8	589	61967	Protein FAM117B OS=Homo sapiens OX=9606 GN=FAM117B PE=1 SV=2	36	36	1.000	13	13	10	13	13	10	13.000	13.000	10.000	 
5726.0	1	sp|Q6P1L8|RM14_HUMAN	 	40.7	145	15947	39S ribosomal protein L14, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL14 PE=1 SV=1	33	33	1.000	14	6	13	14	6	13	14.000	6.000	13.000	 
5727.0	1	sp|Q6P1M0|S27A4_HUMAN	 	28.3	643	72063	Long-chain fatty acid transport protein 4 OS=Homo sapiens OX=9606 GN=SLC27A4 PE=1 SV=1	46	39	0.848	16	19	11	15	15	9	15.517	17.222	9.947	sp|Q6P1M0|S27A4_HUMAN, sp|Q6PCB7|S27A1_HUMAN
5728.0	1	sp|Q6P1M3|L2GL2_HUMAN	 	11.4	1020	113447	Lethal(2) giant larvae protein homolog 2 OS=Homo sapiens OX=9606 GN=LLGL2 PE=1 SV=2	15	15	1.000	4	5	6	4	5	6	4.000	5.000	6.000	 
5729.0	1	sp|Q6P1M9|ARMX5_HUMAN	 	11.3	558	62345	Armadillo repeat-containing X-linked protein 5 OS=Homo sapiens OX=9606 GN=ARMCX5 PE=1 SV=1	7	7	1.000	4	1	2	4	1	2	4.000	1.000	2.000	 
5730.0	1	sp|Q6P1N0|C2D1A_HUMAN	 	40.9	951	104061	Coiled-coil and C2 domain-containing protein 1A OS=Homo sapiens OX=9606 GN=CC2D1A PE=1 SV=1	114	113	0.991	41	43	30	41	43	29	41.000	43.000	29.604	sp|Q5T0F9|C2D1B_HUMAN, sp|Q6P1N0|C2D1A_HUMAN
5731.0	1	sp|Q6P1N9|TATD1_HUMAN	 	37.4	297	33601	Putative deoxyribonuclease TATDN1 OS=Homo sapiens OX=9606 GN=TATDN1 PE=1 SV=2	56	55	0.982	23	21	12	22	21	12	22.415	21.000	12.000	sp|P33908|MA1A1_HUMAN, sp|Q6P1N9|TATD1_HUMAN
5732.0	1	sp|Q6P1Q0|LTMD1_HUMAN	 	19.4	360	41790	LETM1 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=LETMD1 PE=1 SV=1	28	28	1.000	11	9	8	11	9	8	11.000	9.000	8.000	 
5733.0	1	sp|Q6P1Q9|MET2B_HUMAN	 	15.6	378	43426	Methyltransferase-like protein 2B OS=Homo sapiens OX=9606 GN=METTL2B PE=1 SV=3	18	18	1.000	8	7	3	8	7	3	8.000	7.000	3.000	 
5734.0	1	sp|Q6P1R3|MSD2_HUMAN	 	12.2	559	61319	Myb/SANT-like DNA-binding domain-containing protein 2 OS=Homo sapiens OX=9606 GN=MSANTD2 PE=1 SV=1	13	13	1.000	4	4	5	4	4	5	4.000	4.000	5.000	 
5735.0	1	sp|Q6P1R4|DUS1L_HUMAN	 	30.4	473	53230	tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like OS=Homo sapiens OX=9606 GN=DUS1L PE=1 SV=1	40	40	1.000	11	16	13	11	16	13	11.000	16.000	13.000	 
5736.0	1	sp|Q6P1S2|CC033_HUMAN	 	6.1	294	33765	Protein C3orf33 OS=Homo sapiens OX=9606 GN=C3orf33 PE=1 SV=2	4	4	1.000	2	1	1	2	1	1	2.000	1.000	1.000	 
5737.0	1	sp|Q6P1X5|TAF2_HUMAN	 	23.8	1199	136970	Transcription initiation factor TFIID subunit 2 OS=Homo sapiens OX=9606 GN=TAF2 PE=1 SV=3	92	92	1.000	32	34	26	32	34	26	32.000	34.000	26.000	 
5738.0	1	sp|Q6P1X6|CH082_HUMAN	 	27.3	216	23889	UPF0598 protein C8orf82 OS=Homo sapiens OX=9606 GN=C8orf82 PE=1 SV=2	25	25	1.000	12	10	3	12	10	3	12.000	10.000	3.000	 
5739.0	1	sp|Q6P2C8|MED27_HUMAN	 	18.0	311	35431	Mediator of RNA polymerase II transcription subunit 27 OS=Homo sapiens OX=9606 GN=MED27 PE=1 SV=1	24	24	1.000	8	6	10	8	6	10	8.000	6.000	10.000	 
5740.0	1	sp|Q6P2D0|ZFP1_HUMAN	 	29.5	407	47515	Zinc finger protein 1 homolog OS=Homo sapiens OX=9606 GN=ZFP1 PE=1 SV=2	37	29	0.784	14	11	12	9	10	10	13.173	10.667	11.333	sp|O43361|ZN749_HUMAN, sp|Q13398|ZN211_HUMAN, sp|Q6P2D0|ZFP1_HUMAN
5741.0	1	sp|Q6P2E9|EDC4_HUMAN	 	42.0	1401	151660	Enhancer of mRNA-decapping protein 4 OS=Homo sapiens OX=9606 GN=EDC4 PE=1 SV=1	249	249	1.000	81	93	75	81	93	75	81.000	93.000	75.000	 
5742.0	1	sp|Q6P2H3|CEP85_HUMAN	 	16.1	762	85638	Centrosomal protein of 85 kDa OS=Homo sapiens OX=9606 GN=CEP85 PE=1 SV=1	24	24	1.000	8	8	8	8	8	8	8.000	8.000	8.000	 
5743.0	1	sp|Q6P2P2|ANM9_HUMAN	 	19.3	845	94500	Protein arginine N-methyltransferase 9 OS=Homo sapiens OX=9606 GN=PRMT9 PE=1 SV=1	34	34	1.000	9	14	11	9	14	11	9.000	14.000	11.000	 
5744.0	1	sp|Q6P2Q9|PRP8_HUMAN	 	44.8	2335	273597	Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2	1192	1192	1.000	410	420	362	410	420	362	410.000	420.000	362.000	 
5745.0	1	sp|Q6P3S1|DEN1B_HUMAN	 	10.3	775	86551	DENN domain-containing protein 1B OS=Homo sapiens OX=9606 GN=DENND1B PE=1 SV=2	12	8	0.667	4	3	5	3	2	3	3.429	2.182	3.857	sp|Q6P3S1|DEN1B_HUMAN, sp|Q8IV53|DEN1C_HUMAN
5746.0	1	sp|Q6P3S6|FBX42_HUMAN	 	4.9	717	77838	F-box only protein 42 OS=Homo sapiens OX=9606 GN=FBXO42 PE=1 SV=1	5	5	1.000	1	4	0	1	4	0	1.000	4.000	0.000	 
5747.0	1	sp|Q6P3W7|SCYL2_HUMAN	 	25.9	929	103708	SCY1-like protein 2 OS=Homo sapiens OX=9606 GN=SCYL2 PE=1 SV=1	133	133	1.000	44	52	37	44	52	37	44.000	52.000	37.000	 
5748.0	1	sp|Q6P3X3|TTC27_HUMAN	 	26.9	843	96631	Tetratricopeptide repeat protein 27 OS=Homo sapiens OX=9606 GN=TTC27 PE=1 SV=1	47	44	0.936	17	16	14	16	15	13	17.000	16.000	13.929	REV_Q9NYU1, sp|Q6P3X3|TTC27_HUMAN
5749.0	1	sp|Q6P444|MTFR2_HUMAN	 	27.3	385	43384	Mitochondrial fission regulator 2 OS=Homo sapiens OX=9606 GN=MTFR2 PE=1 SV=2	34	34	1.000	13	12	9	13	12	9	13.000	12.000	9.000	 
5750.0	1	sp|Q6P4A7|SFXN4_HUMAN	 	20.8	337	37998	Sideroflexin-4 OS=Homo sapiens OX=9606 GN=SFXN4 PE=1 SV=1	31	31	1.000	10	11	10	10	11	10	10.000	11.000	10.000	 
5751.0	1	sp|Q6P4A8|PLBL1_HUMAN	 	24.1	553	63254	Phospholipase B-like 1 OS=Homo sapiens OX=9606 GN=PLBD1 PE=1 SV=2	73	73	1.000	33	19	21	33	19	21	33.000	19.000	21.000	 
5752.0	1	sp|Q6P4E1|CASC4_HUMAN	 	39.7	433	48864	Protein CASC4 OS=Homo sapiens OX=9606 GN=CASC4 PE=1 SV=1	59	59	1.000	19	24	16	19	24	16	19.000	24.000	16.000	 
5753.0	1	sp|Q6P4F2|FDX2_HUMAN	 	23.1	186	19888	Ferredoxin-2, mitochondrial OS=Homo sapiens OX=9606 GN=FDX2 PE=1 SV=2	11	11	1.000	5	3	3	5	3	3	5.000	3.000	3.000	 
5754.0	1	sp|Q6P4F7|RHGBA_HUMAN	 	13.9	1023	113865	Rho GTPase-activating protein 11A OS=Homo sapiens OX=9606 GN=ARHGAP11A PE=1 SV=2	15	15	1.000	4	4	7	4	4	7	4.000	4.000	7.000	 
5755.0	1	sp|Q6P4I2|WDR73_HUMAN	 	18.0	378	41685	WD repeat-containing protein 73 OS=Homo sapiens OX=9606 GN=WDR73 PE=1 SV=1	21	21	1.000	8	8	5	8	8	5	8.000	8.000	5.000	 
5756.0	1	sp|Q6P4Q7|CNNM4_HUMAN	 	11.9	775	86606	Metal transporter CNNM4 OS=Homo sapiens OX=9606 GN=CNNM4 PE=1 SV=3	14	8	0.571	2	5	7	1	2	5	1.125	4.000	6.111	sp|Q6P4Q7|CNNM4_HUMAN, sp|Q9H8M5|CNNM2_HUMAN
5757.0	1	sp|Q6P4R8|NFRKB_HUMAN	 	26.6	1299	139000	Nuclear factor related to kappa-B-binding protein OS=Homo sapiens OX=9606 GN=NFRKB PE=1 SV=2	82	78	0.951	23	32	27	22	30	26	23.000	32.000	26.963	REV_O94776, sp|Q6P4R8|NFRKB_HUMAN
5758.0	1	sp|Q6P587|FAHD1_HUMAN	 	43.3	224	24843	Acylpyruvase FAHD1, mitochondrial OS=Homo sapiens OX=9606 GN=FAHD1 PE=1 SV=2	59	59	1.000	17	23	19	17	23	19	17.000	23.000	19.000	 
5759.0	1	sp|Q6P589|TP8L2_HUMAN	 	22.8	184	20555	Tumor necrosis factor alpha-induced protein 8-like protein 2 OS=Homo sapiens OX=9606 GN=TNFAIP8L2 PE=1 SV=1	44	44	1.000	16	13	15	16	13	15	16.000	13.000	15.000	 
5760.0	1	sp|Q6P5R6|RL22L_HUMAN	 	35.2	122	14606	60S ribosomal protein L22-like 1 OS=Homo sapiens OX=9606 GN=RPL22L1 PE=1 SV=2	19	19	1.000	8	4	7	8	4	7	8.000	4.000	7.000	 
5761.0	1	sp|Q6P5X5|CV039_HUMAN	 	19.7	142	16805	UPF0545 protein C22orf39 OS=Homo sapiens OX=9606 GN=C22orf39 PE=1 SV=2	4	4	1.000	1	2	1	1	2	1	1.000	2.000	1.000	 
5762.0	1	sp|Q6P5Z2|PKN3_HUMAN	 	18.6	889	99420	Serine/threonine-protein kinase N3 OS=Homo sapiens OX=9606 GN=PKN3 PE=1 SV=1	24	18	0.750	7	12	5	5	9	4	5.156	9.321	4.049	sp|Q16512|PKN1_HUMAN, sp|Q16513|PKN2_HUMAN, sp|Q6P5Z2|PKN3_HUMAN
5763.0	1	sp|Q6P6B7|ANR16_HUMAN	 	14.4	361	39283	Ankyrin repeat domain-containing protein 16 OS=Homo sapiens OX=9606 GN=ANKRD16 PE=1 SV=1	8	8	1.000	3	3	2	3	3	2	3.000	3.000	2.000	 
5764.0	1	sp|Q6P6C2|ALKB5_HUMAN	 	50.5	394	44255	RNA demethylase ALKBH5 OS=Homo sapiens OX=9606 GN=ALKBH5 PE=1 SV=2	69	69	1.000	22	23	24	22	23	24	22.000	23.000	24.000	 
5765.0	1	sp|Q6P996|PDXD1_HUMAN	 	38.6	788	86706	Pyridoxal-dependent decarboxylase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PDXDC1 PE=1 SV=2	100	100	1.000	33	36	31	33	36	31	33.000	36.000	31.000	 
5766.0	1	sp|Q6P9A3|ZN549_HUMAN	 	8.9	640	74438	Zinc finger protein 549 OS=Homo sapiens OX=9606 GN=ZNF549 PE=1 SV=2	12	9	0.750	4	4	4	3	3	3	4.000	4.000	4.000	sp|Q6P9A3|ZN549_HUMAN, sp|Q86UE3|ZN546_HUMAN
5767.0	1	sp|Q6P9B6|TLDC1_HUMAN	 	26.1	456	50993	TLD domain-containing protein 1 OS=Homo sapiens OX=9606 GN=TLDC1 PE=1 SV=2	30	30	1.000	8	10	12	8	10	12	8.000	10.000	12.000	 
5768.0	1	sp|Q6P9B9|INT5_HUMAN	 	12.9	1019	107994	Integrator complex subunit 5 OS=Homo sapiens OX=9606 GN=INTS5 PE=1 SV=1	39	39	1.000	15	13	11	15	13	11	15.000	13.000	11.000	 
5769.0	1	sp|Q6P9F7|LRC8B_HUMAN	 	3.0	803	92389	Volume-regulated anion channel subunit LRRC8B OS=Homo sapiens OX=9606 GN=LRRC8B PE=1 SV=2	12	4	0.333	1	5	6	0	2	2	0.000	2.111	2.167	sp|Q6NSJ5|LRC8E_HUMAN, sp|Q6P9F7|LRC8B_HUMAN, sp|Q8IWT6|LRC8A_HUMAN, sp|Q8TDW0|LRC8C_HUMAN
5770.0	1	sp|Q6P9H5|GIMA6_HUMAN	 	15.1	292	32948	GTPase IMAP family member 6 OS=Homo sapiens OX=9606 GN=GIMAP6 PE=2 SV=1	11	11	1.000	3	5	3	3	5	3	3.000	5.000	3.000	 
5771.0	1	sp|Q6PCB5|RSBNL_HUMAN	 	35.9	846	94868	Round spermatid basic protein 1-like protein OS=Homo sapiens OX=9606 GN=RSBN1L PE=1 SV=2	132	131	0.992	45	47	40	45	47	39	45.000	47.000	39.549	sp|Q5VWQ0|RSBN1_HUMAN, sp|Q6PCB5|RSBNL_HUMAN
5772.0	1	sp|Q6PCB7|S27A1_HUMAN	 	30.0	646	71107	Long-chain fatty acid transport protein 1 OS=Homo sapiens OX=9606 GN=SLC27A1 PE=1 SV=1	43	36	0.837	15	16	12	14	12	10	14.483	13.778	11.053	sp|Q6P1M0|S27A4_HUMAN, sp|Q6PCB7|S27A1_HUMAN
5773.0	1	sp|Q6PCB8|EMB_HUMAN	 	23.5	327	36881	Embigin OS=Homo sapiens OX=9606 GN=EMB PE=1 SV=1	19	19	1.000	7	8	4	7	8	4	7.000	8.000	4.000	 
5774.0	1	sp|Q6PCD5|RFWD3_HUMAN	 	4.3	774	85093	E3 ubiquitin-protein ligase RFWD3 OS=Homo sapiens OX=9606 GN=RFWD3 PE=1 SV=3	4	4	1.000	1	3	0	1	3	0	1.000	3.000	0.000	 
5775.0	1	sp|Q6PCE3|PGM2L_HUMAN	 	31.8	622	70441	Glucose 1,6-bisphosphate synthase OS=Homo sapiens OX=9606 GN=PGM2L1 PE=1 SV=3	102	73	0.716	30	35	37	19	27	27	19.820	27.900	28.169	sp|Q6PCE3|PGM2L_HUMAN, sp|Q96G03|PGM2_HUMAN
5776.0	1	sp|Q6PCT2|FXL19_HUMAN	 	28.1	694	75706	F-box/LRR-repeat protein 19 OS=Homo sapiens OX=9606 GN=FBXL19 PE=1 SV=3	37	37	1.000	14	13	10	14	13	10	14.000	13.000	10.000	 
5777.0	1	sp|Q6PD62|CTR9_HUMAN	 	29.8	1173	133501	RNA polymerase-associated protein CTR9 homolog OS=Homo sapiens OX=9606 GN=CTR9 PE=1 SV=1	132	132	1.000	36	58	38	36	58	38	36.000	58.000	38.000	 
5778.0	1	sp|Q6PD74|AAGAB_HUMAN	 	9.8	315	34593	Alpha- and gamma-adaptin-binding protein p34 OS=Homo sapiens OX=9606 GN=AAGAB PE=1 SV=1	9	9	1.000	2	3	4	2	3	4	2.000	3.000	4.000	 
5779.0	1	sp|Q6PEV8|F199X_HUMAN	 	7.5	388	42801	Protein FAM199X OS=Homo sapiens OX=9606 GN=FAM199X PE=1 SV=1	5	5	1.000	1	1	3	1	1	3	1.000	1.000	3.000	 
5780.0	1	sp|Q6PF04|ZN613_HUMAN	 	7.3	617	70143	Zinc finger protein 613 OS=Homo sapiens OX=9606 GN=ZNF613 PE=2 SV=2	9	7	0.778	5	2	2	3	2	2	4.200	2.000	2.000	sp|O94892|ZN432_HUMAN, sp|Q6PF04|ZN613_HUMAN
5781.0	1	sp|Q6PFW1|VIP1_HUMAN	 	17.2	1433	159519	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1 OS=Homo sapiens OX=9606 GN=PPIP5K1 PE=1 SV=1	78	26	0.333	26	27	25	9	7	10	11.782	9.414	13.261	sp|O43314|VIP2_HUMAN, sp|Q6PFW1|VIP1_HUMAN
5782.0	1	sp|Q6PGP7|TTC37_HUMAN	 	36.3	1564	175484	Tetratricopeptide repeat protein 37 OS=Homo sapiens OX=9606 GN=TTC37 PE=1 SV=1	191	190	0.995	64	75	52	64	74	52	64.000	74.961	52.000	sp|Q6PGP7|TTC37_HUMAN, sp|Q86UQ4|ABCAD_HUMAN
5783.0	1	sp|Q6PH81|CP087_HUMAN	 	26.6	154	17799	UPF0547 protein C16orf87 OS=Homo sapiens OX=9606 GN=C16orf87 PE=1 SV=1	18	18	1.000	8	5	5	8	5	5	8.000	5.000	5.000	 
5784.0	1	sp|Q6PH85|DCNL2_HUMAN	 	10.0	259	30179	DCN1-like protein 2 OS=Homo sapiens OX=9606 GN=DCUN1D2 PE=1 SV=1	14	1	0.071	4	5	5	1	0	0	1.188	0.000	0.000	sp|Q6PH85|DCNL2_HUMAN, sp|Q96GG9|DCNL1_HUMAN
5785.0	1	sp|Q6PHR2|ULK3_HUMAN	 	21.8	472	53444	Serine/threonine-protein kinase ULK3 OS=Homo sapiens OX=9606 GN=ULK3 PE=1 SV=2	18	18	1.000	6	7	5	6	7	5	6.000	7.000	5.000	 
5786.0	1	sp|Q6PI26|SHQ1_HUMAN	 	2.4	577	65124	Protein SHQ1 homolog OS=Homo sapiens OX=9606 GN=SHQ1 PE=1 SV=2	4	4	1.000	3	1	0	3	1	0	3.000	1.000	0.000	 
5787.0	1	sp|Q6PI47|KCD18_HUMAN	 	31.7	426	46739	BTB/POZ domain-containing protein KCTD18 OS=Homo sapiens OX=9606 GN=KCTD18 PE=2 SV=2	31	31	1.000	9	13	9	9	13	9	9.000	13.000	9.000	 
5788.0	1	sp|Q6PI48|SYDM_HUMAN	 	40.8	645	73562	Aspartate--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=DARS2 PE=1 SV=1	150	150	1.000	48	50	52	48	50	52	48.000	50.000	52.000	 
5789.0	1	sp|Q6PI78|TMM65_HUMAN	 	20.8	240	25498	Transmembrane protein 65 OS=Homo sapiens OX=9606 GN=TMEM65 PE=1 SV=2	21	21	1.000	6	9	6	6	9	6	6.000	9.000	6.000	 
5790.0	1	sp|Q6PI98|IN80C_HUMAN	 	39.6	192	20642	INO80 complex subunit C OS=Homo sapiens OX=9606 GN=INO80C PE=1 SV=1	52	52	1.000	17	19	16	17	19	16	17.000	19.000	16.000	 
5791.0	1	sp|Q6PID6|TTC33_HUMAN	 	38.5	262	29411	Tetratricopeptide repeat protein 33 OS=Homo sapiens OX=9606 GN=TTC33 PE=1 SV=2	27	27	1.000	9	8	10	9	8	10	9.000	8.000	10.000	 
5792.0	1	sp|Q6PIF2|SYCE2_HUMAN	 	8.3	218	24689	Synaptonemal complex central element protein 2 OS=Homo sapiens OX=9606 GN=SYCE2 PE=1 SV=2	3	3	1.000	2	0	1	2	0	1	2.000	0.000	1.000	 
5793.0	1	sp|Q6PII3|CC174_HUMAN	 	24.8	467	53957	Coiled-coil domain-containing protein 174 OS=Homo sapiens OX=9606 GN=CCDC174 PE=1 SV=3	15	15	1.000	4	6	5	4	6	5	4.000	6.000	5.000	 
5794.0	1	sp|Q6PIJ6|FBX38_HUMAN	 	21.8	1188	133942	F-box only protein 38 OS=Homo sapiens OX=9606 GN=FBXO38 PE=1 SV=3	65	65	1.000	20	27	18	20	27	18	20.000	27.000	18.000	 
